id,genus,species,collector,number,addcoll,dups,majorarea,minorarea,locnotes,altitude,colldate,latitude,longitude,country,collcite,phenology
4397,Solanum,chacoense,"Hjerting, JP",3026,"Rahn, K","C, K",Buenos Aires,Unknown,Castelar,20 m,09-Dec-65,"34°39'60""S","58°39'60""W",Argentina,Hjerting & Rahn,
4402,Solanum,chacoense,"Ratera, EL",1200,,BA,Buenos Aires,Unknown,Villa Ortuzar,0 m,20-Apr-43,"34°35'23""S","58°28'60""W",Argentina,Ratera,fr
4647,Solanum,chacoense,"Brizuela, J",1364,,"BR, L, LIL",Catamarca,Ancasti,Los Barriales,0 m,22-Apr-50,"28°42'60""S","65°36'60""W",Argentina,Brizuela,fl
4767,Solanum,chacoense,"Barboza, GE",1131,"Matesevach, AM; Filippa, EM; Marini, E",CORD,Catamarca,Andalgalá,Yunca Suma,1470 m,23-Jan-05,"27°23'8""S","65°58'54""W",Argentina,Barboza et al.,fr
4719,Solanum,chacoense,"Petersen, E",23,"Hjerting, JP","C, K",Catamarca,Andalgalá,Estancia El Suncho,1650 m,04-Feb-49,27°36'S,"66°18'60""W",Argentina,Petersen & Hjerting,fl
4775,Solanum,chacoense,"Petersen, E",32,"Hjerting, JP","C, K",Catamarca,Andalgalá,Estancia Yunca Suma,1450 m,21-Feb-50,27°21'S,66°24'W,Argentina,Petersen & Hjerting,fl
4690,Solanum,chacoense,"Okada, KA",4944,"Lucarini, O",BAL,Catamarca,Belén,Río Infiernillo,1240 m,09-Apr-73,28°S,66°57'W,Argentina,Okada & Lucarini,fl
4663,Solanum,chacoense,"Okada, KA",6090,,BAL,Catamarca,Capital,,1200 m,s.d.,"28°25'60""S","65°46'60""W",Argentina,Okada,fl
4605,Solanum,chacoense,"Brizuela, A",1154,,"LIL, W",Catamarca,La Paz,La Huerta,0 m,24-Apr-47,29°15'S,65°15'W,Argentina,Brizuela,fr
4808,Solanum,chacoense,"Brücher, H",506,,LL,Catamarca,Mesada,,1700 m,Feb-49,"27°6'60""S","67°39'60""W",Argentina,Brücher,
4660,Solanum,chacoense,"Hawkes, JG",3429,"Hjerting, JP; Rahn, K","C, K",Catamarca,Paclín,Catamarca,750 m,09-Feb-66,"28°27'60""S","65°46'60""W",Argentina,Hawkes et al.,fl
4688,Solanum,chacoense,"Hoffmann, W",1739,,BAL,Catamarca,Paclín,El Durazno,1100 m,1970,"28°3'60""S","65°34'60""W",Argentina,Hoffmann,fl
4683,Solanum,chacoense,"Hunziker, AT",21060,"Di Fulvio, TE","CORD, K",Catamarca,Paclín,Totoral,900 m,08-Apr-71,28°9'S,"65°35'60""W",Argentina,Hunziker & Di Fulvio,fr
4695,Solanum,chacoense,"Hoffmann, W",1740,,BAL,Catamarca,Pomán,Sierra de Ambato,700 m,1970,"27°54'60""S","66°3'60""W",Argentina,Hoffmann,fr
4681,Solanum,chacoense,"Okada, KA",4951,"Lucarini, O",BAL,Catamarca,Pomán,,1360 m,11-Apr-73,"28°14'24""S","66°7'12""W",Argentina,Okada & Lucarini,fl
4671,Solanum,chacoense,"Okada, KA",4954,"Lucarini, O ","BAL, PTIS",Catamarca,Pomán,Rosario de Colana,1600 m,11-Apr-73,"28°21'60""S","66°9'60""W",Argentina,Okada & Lucarini,
4687,Solanum,chacoense,"Correll, DS",712,"Dodds, K; Brücher, H; Paxman, G","LL, US",Catamarca,Unknown,Colpes,0 m,01-Mar-60,"28°4'60""S",66°12'W,Argentina,Correll et al.,fl
4765,Solanum,chacoense,"Hjerting, JP",6377,,PTIS,Catamarca,Unknown,Las Juntas,1550 m,03-Apr-72,"27°25'48""S",66°W,Argentina,Hjerting,fr
4603,Solanum,chacoense,"Schickendantz, F",56,,CORD,Catamarca,Unknown,Carrizal,NA,1 Dec 1875,"29°15'60""S","65°31'60""W",Argentina,Schickendantz,fr
4780,Solanum,chacoense,"Schulz, AG",3514,,CTES,Chaco,1º de Mayo,Colonia Benitez,NA,18-Sep-42,"27°19'60""S","58°55'60""W",Argentina,Schulz,
4792,Solanum,chacoense,"Schulz, AG",73648,,BA,Chaco,1º de Mayo,Colonia Benitez,NA,12-May-61,"27°19'60""S","58°55'60""W",Argentina,Schulz,fl
4872,Solanum,chacoense,"Pérez, B",374,,MO,Chaco,25 de mayo,Colonia Uriburu,NA,14-May-77,"26°32'24""S","60°4'12""W",Argentina,Pérez,
4790,Solanum,chacoense,"Schulz, AG",18940,,"CTES, MO",Chaco,Unknown,Colonia Benitez,NA,05-Apr-75,"27°19'60""S","58°55'60""W",Argentina,Schulz,fr
4467,Solanum,chacoense,"Kurtz, F",2564,,CORD,Córdoba,Capital,Molinos,0 m,22 Oct 1885,31°51'S,"64°22'60""W",Argentina,Kurtz,
4545,Solanum,chacoense,"Zygadlo, JA",21,,CORD,Córdoba,Colón,Agua de Oro,NA,14-Jan-90,"31°3'60""S",64°18'W,Argentina,Zygadlo,fr
4573,Solanum,chacoense,"Hunziker, AT",8795,,CORD,Córdoba,Cruz del Eje,Sierra Achala,1700 m,02-Feb-51,"30°43'16""S","64°48'36""W",Argentina,Hunziker,fl
4575,Solanum,chacoense,"Hunziker, AT",9731,,CORD,Córdoba,Ischilin,Copacabana,0 m,25-Jan-52,30°39'S,"64°30'60""W",Argentina,Hunziker,fr
4468,Solanum,chacoense,"Brücher, H",s.n.,"Brücher, O",LL,Córdoba,Manfredi,Manfredi,NA,1956,"31°49'60""S",63°45'W,Argentina,Brücher & Brücher,
4524,Solanum,chacoense,"Hunziker, AT",9852,,CORD,Córdoba,Minas,Río Jaime,0 m,18-Feb-52,31°18'S,"65°5'60""W",Argentina,Hunziker,fr
4502,Solanum,chacoense,"Cabrera, AL",29662,,SI,Córdoba,Punilla,Villa del Lago,NA,01-Nov-78,31°24'S,"64°30'60""W",Argentina,Cabrera,
4482,Solanum,chacoense,"Hosseus, CC",613,,CORD,Córdoba,Punilla,Copina,1450 m,27-Nov-42,"31°33'60""S",64°42'W,Argentina,Hosseus,fr
4531,Solanum,chacoense,"Castellanos, A",s.n.,,LIL,Córdoba,Río Primero,Buey Muerto,0 m,05-Nov-52,"31°12'60""S","63°18'60""W",Argentina,Castellanos,fr
4538,Solanum,chacoense,"Di Fulvio, TE",829,,CORD,Córdoba,Río Primero,Between Río Primero and Santa Rosa de Río Primero,NA,18-Apr-87,31°9'S,"65°11'24""W",Argentina,Di Fulvio,
4533,Solanum,chacoense,"Stuckert, TJ",23129,,CORD,Córdoba,Río Primero,Estancia San Teodoro,NA,Jan-15,"31°12'60""S","63°18'60""W",Argentina,Stuckert,fl
4475,Solanum,chacoense,"Subils, R",3386,,CORD,Córdoba,Río Segundo,Pilar,NA,14-Oct-84,"31°40'60""S",63°54'W,Argentina,Subils,fl
4506,Solanum,chacoense,"Hawkes, JG",3198,"Hjerting, JP; Rahn, K","BAL, C, K",Córdoba,San Javier,Córdoba,650 m,10-Oct-67,31°24'S,"64°10'60""W",Argentina,Hawkes et al.,fr
4586,Solanum,chacoense,"Balegno, B",342,,LIL,Córdoba,Sobremonte,San Francisco del Chanar,0 m,08-Dec-44,"29°46'60""S","63°55'60""W",Argentina,Balegno,fr
4587,Solanum,chacoense,"Bartlett, HH",19870,,"GH, LL, NY, P, UC, US",Córdoba,Unknown,Gutenberg,0 m,01-Apr-43,"29°43'60""S","63°30'60""W",Argentina,Bartlett,fr
4527,Solanum,chacoense,"Bruch, C",s.n.,,LP,Córdoba,Unknown,Unquillo,0 m,01-Jan-26,"31°13'60""S","64°18'60""W",Argentina,Bruch,fl
4516,Solanum,chacoense,"Kurtz, F",4805,,CORD,Córdoba,Unknown,Las Cañadas,0 m,s.d.,"31°21'60""S","65°15'60""W",Argentina,Kurtz,fl
4477,Solanum,chacoense,"Millán, AR",626,,BA,Córdoba,Unknown,Alta Gracia,0 m,29-Nov-26,"31°39'60""S","64°25'60""W",Argentina,Millán,fr
4458,Solanum,chacoense,"Ruiz Leal, A",12453,,MERL,Córdoba,Unknown,San Javier,0 m,08-May-49,"32°1'60""S",65°3'W,Argentina,Ruiz Leal,
4438,Solanum,chacoense,"Stuckert, TJ",3505,,"CORD, G",Córdoba,Unknown,El Paraiso,0 m,30 Oct 1897,"32°51'60""S",64°3'W,Argentina,Stuckert,fr
4489,Solanum,chacoense,"Stuckert, TJ",8778,,CORD,Córdoba,Unknown,Sierra de Córdoba,0 m,05-Mar-00,31°30'S,65°W,Argentina,Stuckert,fr
4514,Solanum,chacoense,"Stuckert, TJ",9119,,"CORD, G",Córdoba,Unknown,Córdoba,0 m,31-Mar-00,31°24'S,"64°10'60""W",Argentina,Stuckert,fr
4743,Solanum,chacoense,"González, JM ",4,,"BAL, PTIS",Corrientes,Capital,Corrientes,55 m,14-Nov-73,"27°27'60""S","58°49'60""W",Argentina,González,fr
4746,Solanum,chacoense,"González, JM ",8,,"BA, CTES, JUA",Corrientes,Capital,Corrientes,NA,17-May-73,"27°27'60""S","58°49'60""W",Argentina,González,fl
4749,Solanum,chacoense,"Schinini, A",8719,,CTES,Corrientes,Capital,Perichon,NA,07-Apr-74,"27°27'60""S","58°49'60""W",Argentina,Schinini,fr
4582,Solanum,chacoense,"Schinini, A",24952,"Carnevali, R","CTES, K, NY, WIS",Corrientes,Esquina,Esquina,NA,04-Dec-86,"30°0'60""S","59°31'60""W",Argentina,Schinini & Carnevali,
4591,Solanum,chacoense,"Okada, KA",7280,"Clausen, AM","BAL, PTIS",Corrientes,Paso de los Libres,Yapeyu,60 m,25-Jun-80,"29°27'60""S","56°48'60""W",Argentina,Okada & Clausen,fl
4770,Solanum,chacoense,"Krapovickas, A",25409,"Cristóbal, CL",CTES,Corrientes,San Cosme,Puerto Gonzalez,NA,19-May-74,"27°22'15""S","58°30'41""W",Argentina,Krapovickas & Cristóbal,fr
4648,Solanum,chacoense,"Pedersen, TM",12453,,"C, CORD",Corrientes,San Roque,,NA,13-Apr-79,28°42'S,"58°37'60""W",Argentina,Pedersen,
4741,Solanum,chacoense,"González, JM",4,,"CTES, LIL, PTIS, WIS",Corrientes,Unknown,,55 m,12-Aug-72,"27°28'12""S","58°49'48""W",Argentina,González,fl
4934,Solanum,chacoense,"Morel, I",2671,,LIL,Formosa,Pilcomayo,Puesto Porteño,0 m,24-Apr-47,"25°16'22""S","57°43'22""W",Argentina,Morel,
4924,Solanum,chacoense,"Morel, I",3357,,Lil,Formosa,Pilcomayo,Riacho Negro,0 m,11-Jul-47,"25°30'60""S",57°36'W,Argentina,Morel,fl
5061,Solanum,chacoense,"Cabrera, AL",17500,,LP,Jujuy,Capital,Quebrada de Yala,NA,12-Jan-66,"24°3'60""S","65°22'60""W",Argentina,Cabrera,fr
5059,Solanum,chacoense,"Clausen, AM",1734,,BAL,Jujuy,Capital,Quebrada de Yala,NA,03-Nov-06,"24°6'60""S","65°22'60""W",Argentina,Clausen,
5062,Solanum,chacoense,"Krapovickas, A",30729,"Schinini, A","CTES, JUA",Jujuy,Capital,Río Lozano,NA,29-Mar-77,"24°3'60""S","65°22'60""W",Argentina,Krapovickas & Schinini,
5072,Solanum,chacoense,"Hoffmann, W",1533,,BAL,Jujuy,Santa Bárbara,Palma Sola,750 m,1970,"23°58'60""S",64°18'W,Argentina,Hoffmann,fl
5032,Solanum,chacoense,"Rotman, A",1282,,JUA,Jujuy,Santa Bárbara,,910 m,17-Dec-98,"24°13'60""S",64°13'W,Argentina,Rotman,
5098,Solanum,chacoense,"Petersen, E",349,"Hjerting, JP",K,Jujuy,Tilcara,Tilcara,2300 m,23-Mar-52,"23°40'60""S","65°25'60""W",Argentina,Petersen & Hjerting,
5089,Solanum,chacoense,"Hoffmann, W",1554,,BAL,Jujuy,Tumbaya,Saladillo,3700 m,1970,"23°48'60""S","65°18'60""W",Argentina,Hoffmann,
5088,Solanum,chacoense,"Okada, KA",7546,"García, O",PTIS,Jujuy,Tumbaya,Tumbaya,2000 m,30-Mar-83,23°51'S,"65°27'60""W",Argentina,Okada & García,fr
5078,Solanum,chacoense,"Brücher, H",1106,"Brücher, O","CORD, MERL",Jujuy,Unknown,Volcán,0 m,01-Apr-63,23°54'S,65°27'W,Argentina,Brücher & Brücher,fr
5097,Solanum,chacoense,"Cabrera, AL",14425,,LP,Jujuy,Unknown,Sala,0 m,11-May-62,23°42'S,"65°36'60""W",Argentina,Cabrera,fr
4377,Solanum,chacoense,Steibel,3872,Troiani,CORD,La Pampa,Conelo,Winifreda,NA,26-Feb-76,36°15'S,"64°13'60""W",Argentina,Steibel & Troiani,
4625,Solanum,chacoense,"Okada, KA",6892,,BAL,La Rioja,Capital,El Duraznillo,1100 m,17-May-78,"29°8'24""S","66°30'36""W",Argentina,Okada,fr
4599,Solanum,chacoense,"Okada, KA",6045,"Bellos, E",BAL,La Rioja,Capital,Sierra de Velasco,2120 m,09-Mar-75,29°18'S,"66°55'60""W",Argentina,Okada & Bellos,
4619,Solanum,chacoense,"Okada, KA",6118,"Bellos, E","BAL, WIS",La Rioja,Capital,El Duraznillo,1300 m,15-Apr-75,"29°8'24""S","66°30'36""W",Argentina,Okada & Bellos,fl
4592,Solanum,chacoense,"Okada, KA",5319,"Ross, H; Mendiburu, A; Bellos, E","BAL, PTIS",La Rioja,Capital,Quebrada del Sauce,700 m,24-Feb-74,"29°25'60""S","66°50'60""W",Argentina,Okada et al.,fr
4661,Solanum,chacoense,"Hawkes, JG",3990,"Hjerting, JP; Rahn, K","C, K",La Rioja,Capital (border with Catamarca),"Chumbicha, quebrada de Sebila",700 m,04-Mar-66,"28°27'36""S","66°12'36""W",Argentina,Hawkes et al.,fr
4606,Solanum,chacoense,"Hoffmann, W",1750,,BAL,La Rioja,Chilecito,Loma Larga,1300 m,s.d.,"29°13'12""S","67°20'24""W",Argentina,Hoffmann,
4602,Solanum,chacoense,"Biurrun, F",3153,,CTES,La Rioja,Sanagasta,,NA,19-Feb-90,"29°16'60""S","67°1'60""W",Argentina,Biurrun,fr
4628,Solanum,chacoense,"Hawkes, JG",2838,"Hjerting, JP; Rahn, K","BAL, PTIS",La Rioja,Sanagasta,Huaco acajou,1300 m,s.d.,"29°6'60""S","67°6'60""W",Argentina,Hawkes et al.,
4629,Solanum,chacoense,"Okada, KA",6126,"Bellos, E",BAL,La Rioja,Sanagasta,La Cumbre,1100 m,16-Apr-75,"29°6'60""S","67°6'60""W",Argentina,Okada & Bellos,fl
4581,Solanum,chacoense,"Ruiz Leal, A",1451,"Roig, F",MERL,La Rioja,Unknown,Patquia,NA,11-Apr-55,"30°2'60""S","66°52'60""W",Argentina,Ruiz Leal & Roig,fl
4798,Solanum,chacoense,"Lillieskold, J",s.n.,,SUNIV,Misiones,Candelaria,Bonpland,0 m,s.d.,"27°16'48""S","55°17'24""W",Argentina,Lillieskold,fl
4751,Solanum,chacoense,"Subils, R",4266,"Moscone, E",CORD,Misiones,Candelaria,,NA,13-Jun-88,"27°27'60""S","55°43'60""W",Argentina,Subils & Moscone,fr
4739,Solanum,chacoense,"Schwindt, E",3255,,"CORD, LP",Misiones,Guaraní,Guaraní,420 m,02-Mar-50,27°30'S,55°10'W,Argentina,Schwindt,fl
4890,Solanum,chacoense,"Montes, JE",10766,,LP,Misiones,Iguazu,Puerto delicia,0 m,19-Dec-50,26°12'S,"54°34'60""W",Argentina,Montes,fl
5105,Solanum,chacoense,"Krapovickas, A",30887,"Schinini, A",CTES,salta,Orán,Río Pescado,NA,03-Apr-77,22°57'S,"64°20'60""W",Argentina,Krapovickas & Schinini,
4917,Solanum,chacoense,"Meyer, T",2036,"Cuezzo, AR; Legname, RP",CTES,Salta,Candelaria,Pampa Grande,0 m,17-Feb-62,25°49'S,65°30'W,Argentina,Meyer et al.,fl
5007,Solanum,chacoense,"Balls, EK",5936,"Gourlay, WB; Hawkes, JG",K,Salta,Capital,Salta,1500 m,07-Feb-39,"24°46'60""S","65°24'60""W",Argentina,Balls et al.,fl
5011,Solanum,chacoense,"Juárez, F",2005,,CORD,Salta,Capital,Salta,NA,17-Apr-90,24°45'S,"65°22'60""W",Argentina,Juárez,fl
4945,Solanum,chacoense,"Hjerting, JP",302,"Petersen, E; Rahn, K",C,Salta,Chicoana,Escoipe,2100 m,22-Feb-56,"25°9'60""S","65°45'60""W",Argentina,Hjerting et al.,
4969,Solanum,chacoense,"Hjerting, JP",309,"Petersen, E; Rahn, K",C,Salta,Chicoana,La Hosteria,2350 m,22-Feb-56,25°6'S,"65°31'12""W",Argentina,Hjerting et al.,fr
4968,Solanum,chacoense,"Okada, KA",7497,"García, O",PTIS,Salta,Chicoana,Chicoana,2700 m,20-Mar-83,25°6'S,65°33'W,Argentina,Okada & García,fl
4951,Solanum,chacoense,"Okada, KA",4907,"Lucarini, O ","BAL, PTIS",Salta,Chicoana,Quebrada de Escoipe,2500 m,04-Apr-73,"25°9'60""S","65°45'60""W",Argentina,Okada & Lucarini,fr
5017,Solanum,chacoense,"Hjerting, JP",17,"Petersen, E; Rahn, K","C, K",Salta,General Martin,Caldera,1450 m,27-Jan-56,24°36'S,"65°22'60""W",Argentina,Hjerting et al.,fl
5026,Solanum,chacoense,"Hawkes, JG",3910,"Hjerting, JP; Rahn, K","C, K",Salta,General M. M. De Guemes,La Cornisa,1480 m,18-Mar-66,24°18'S,65°12'W,Argentina,Hawkes et al.,
4910,Solanum,chacoense,"Hawkes, JG",3629,"Hjerting, JP; Rahn, K","C, K",Salta,Guachipas,Pampa Grande,1100 m,15-Feb-71,"25°49'60""S",65°30'W,Argentina,Hawkes et al.,fl
4914,Solanum,chacoense,"Hawkes, JG",3679,"Hjerting, JP; Rahn, K","C, K",Salta,Guachipas,Pampa Grande,1750 m,03-Mar-66,"25°49'60""S",65°30'W,Argentina,Hawkes et al.,fl
4915,Solanum,chacoense,"Hawkes, JG",3682,"Hjerting, JP; Rahn, K","C, K",Salta,Guachipas,Pampa Grande,1920 m,04-Mar-66,"25°49'60""S",65°30'W,Argentina,Hawkes et al.,fr
4909,Solanum,chacoense,"Okada, KA",2971,,BAL,Salta,Guachipas,Pampa Grande,1750 m,27-Feb-67,"25°49'60""S",65°30'W,Argentina,Okada,
4903,Solanum,chacoense,"Spooner, DM",1441,"Clausen, AM","BAL, PTIS",Salta,Guachipas,Pampa Grande,1694 m,12-Apr-01,"25°49'60""S",65°30'W,Argentina,Spooner & Clausen,fl
5018,Solanum,chacoense,"Krapovickas, A",30360,"Schinini, A",CTES,Salta,La Caldera,Quebrada del Gallinato,NA,20-Mar-77,"24°34'60""S","65°24'60""W",Argentina,Krapovickas & Schinini,fl
5103,Solanum,chacoense,"Eyerdam, WJ",22640,"Beetle, AA","GH, K, UC",Salta,Orán,Río Tartagal,900 m,26-Oct-38,23°6'S,"64°31'60""W",Argentina,Eyerdam & Beetle,fl
5099,Solanum,chacoense,"Hunziker, AT",2012,,US,Salta,Orán,Urundel,0 m,12-May-42,23°33'S,"64°24'60""W",Argentina,Hunziker,fr
5002,Solanum,chacoense,"Okada, KA",7640,"García, O","BAL, C",Salta,Rosario de Lerma,Quebrada del toro,2000 m,24-Apr-83,"24°49'60""S","65°42'60""W",Argentina,Okada & García,fl
4995,Solanum,chacoense,"Okada, KA",4851,"Lucarini, O ","BAL, PTIS",Salta,Rosario de Lerma,Quebrada del toro,2280 m,26-Mar-73,"24°49'60""S","65°42'60""W",Argentina,Okada & Lucarini,fl
5108,Solanum,chacoense,"Hoffmann, W",1974,,BAL,Salta,Santa Victoria,Río Nogolan,1580 m,12-Mar-71,22°33'S,"64°31'60""W",Argentina,Hoffmann,fr
5116,Solanum,chacoense,"Hoffmann, W",2020,,BAL,Salta,Santa Victoria,Pucará,2250 m,25-Mar-71,22°12'S,64°57'W,Argentina,Hoffmann,fr
5114,Solanum,chacoense,"Sleumer, H",3880,,LL,Salta,Santa Victoria,Santa Victoria,1550 m,08-Feb-53,22°15'S,"64°57'60""W",Argentina,Sleumer,
4932,Solanum,chacoense,"Hjerting, JP",357,"Petersen, E; Rahn, K","C, K",Salta,Unknown,Ampascachi,1200 m,24-Feb-56,"25°19'60""S","65°31'60""W",Argentina,Hjerting et al.,
4957,Solanum,chacoense,"Ruiz Leal, A",21232,,MERL,Salta,Unknown,Quebrada de Escoipe,0 m,02-Dec-60,"25°9'60""S","65°45'60""W",Argentina,Ruiz Leal,
4426,Solanum,chacoense,"Ruiz Leal, A",1342,,MERL,San Luis,Capital,El Trapiche,NA,05-Mar-57,"33°6'60""S","66°4'60""W",Argentina,Ruiz Leal,
4439,Solanum,chacoense,"Del Vito, LA",646,Wihenstein,MERL,San Luis,Coronel Pringles,Carolina,NA,05-Feb-84,"32°47'60""S","66°5'60""W",Argentina,Del Vito & Wihenstein,
4386,Solanum,chacoense,"Anderson, DL",2659,,CORD,San Luis,Gobernador Dupuy,Estancia El Aguila,NA,06-Dec-72,"35°3'60""S",66°30'W,Argentina,Anderson,
4450,Solanum,chacoense,"Digilio, AP",2061,"Grassi, MM",LP,San Luis,Junín,Merlo,1000 m,05-Feb-47,32°21'S,"65°1'60""W",Argentina,Digilio & Grassi,fr
4406,Solanum,chacoense,"Brücher, H",6003,"Brücher, O",M,San Luis,Villa Mercedes,Río Quinto,NA,May-73,33°51'S,"65°15'60""W",Argentina,Brücher & Brücher,fl
4433,Solanum,chacoense,"Castellanos, A",0,,BA,San Luis,Unknown,Estancia Pancanta,0 m,21-Feb-25,"32°58'60""S","66°10'60""W",Argentina,Castellanos,fl
4440,Solanum,chacoense,"Castellanos, A",s.n.,,BA,San Luis,Unknown,Peñón Colorado,NA,20-Dec-29,"32°44'60""S","66°2'60""W",Argentina,Castellanos,fl
4847,Solanum,chacoense,"Lindner, E",s.n.,,JE,Santa Fé,Unknown,Colonia Esperanza,0 m,1896,"26°48'60""S","59°57'60""W",Argentina,Lindner,fl
4703,Solanum,chacoense,"Petersen, E",60,"Hjerting, JP",K,Santiago del Estero,Banda,La Banda,200 m,10-Apr-49,"27°43'60""S",64°15'W,Argentina,Petersen & Hjerting,fr
4650,Solanum,chacoense,"Okada, KA",5345,,BAL,Santiago del Estero,Loreto,Isla Verde,1640 m,s.d.,28°39'S,64°9'W,Argentina,Okada,
4589,Solanum,chacoense,"Garcia, P",873,,"GH, LIL, NY",Santiago del Estero,Ojo de Agua,Ojo de Agua,0 m,15-Apr-45,"29°30'60""S",63°42'W,Argentina,Garcia,fl
4846,Solanum,chacoense,"Krapovickas, A",27855,"Cristóbal, CL;  González, JM",CTES,Tucumán,Capital,El Cadillal,NA,27-Mar-75,"26°48'60""S","65°12'60""W",Argentina,Krapovickas et al.,fl
4845,Solanum,chacoense,"Venturi, S",2246,,US,Tucumán,Capital,Munecas,550 m,16-Dec-23,"26°48'60""S","65°12'60""W",Argentina,Venturi,fr
4819,Solanum,chacoense,"Hjerting, JP",396,"Petersen, E; Rahn, K","C, K",Tucumán,Tafí del Valle,Mollar,1900 m,27-Feb-56,26°57'S,"65°42'60""W",Argentina,Hjerting et al.,fl
4820,Solanum,chacoense,"Hjerting, JP",398,"Petersen, E; Rahn, K","C, K",Tucumán,Tafí del Valle,Mollar,1900 m,27-Feb-56,26°57'S,"65°42'60""W",Argentina,Hjerting et al.,fl
4856,Solanum,chacoense,"Lorentz, PG",1050,"Hieronymus, GH","CORD, F, G, GOET, K, M ",Tucumán,Tafí del Valle,Siambon,0 m,Jan 1873,"26°43'60""S","65°43'60""W",Argentina,Lorentz & Hieronymus,fl
4855,Solanum,chacoense,"Olea, D",302,,"F, GH",Tucumán,Tafí del Valle,Siambon,0 m,01-Mar-45,"26°43'60""S","65°43'60""W",Argentina,Olea,
4827,Solanum,chacoense,"Petersen, E",14,"Hjerting, JP","C, K",Tucumán,Tafí del Valle,Parque Aconquija,1150 m,13-Mar-49,"26°51'60""S","65°40'60""W",Argentina,Petersen & Hjerting,fl
4818,Solanum,chacoense,"Petersen, E",47,"Hjerting, JP",K,Tucumán,Tafí del Valle,Mollar,1950 m,25-Feb-49,26°57'S,"65°42'60""W",Argentina,Petersen & Hjerting,fl
4873,Solanum,chacoense,"Venturi, S",221,,"D, GH, NY,US",Tucumán,Tafí del Valle,Yerba Buena,750 m,26-Feb-20,"26°31'60""S","65°58'60""W",Argentina,Venturi,fl
4888,Solanum,chacoense,"Clausen, AM",1746,"Stábile, A",BAL,Tucumán,Trancas,Los Ralos,359 m,09-Mar-07,"26°12'60""S","65°16'60""W",Argentina,Clausen & Stábile,fl
4884,Solanum,chacoense,"Petersen, E",6,"Hjerting, JP",K,Tucumán,Trancas,Gualinchay,1600 m,02-Nov-48,26°18'S,65°39'W,Argentina,Petersen & Hjerting,fr
4892,Solanum,chacoense,"Petersen, E",6,"Hjerting, JP",C,Tucumán,Trancas,Barburin,1150 m,28-Nov-48,26°9'S,"65°30'60""W",Argentina,Petersen & Hjerting,fr
4886,Solanum,chacoense,"Petersen, E",84,"Hjerting, JP",K,Tucumán,Trancas,Tacanas,1350 m,11-Jun-49,"26°15'60""S",65°33'W,Argentina,Petersen & Hjerting,
4893,Solanum,chacoense,"Petersen, E",85,"Hjerting, JP","C, K",Tucumán,Trancas,Barburin,1000 m,13-Jun-49,26°9'S,"65°30'60""W",Argentina,Petersen & Hjerting,fl
4735,Solanum,chacoense,"Brücher, H",508,,LL,Tucumán,Unknown,Río Chico,600 m,Oct-49,27°33'S,"65°1'60""W",Argentina,Brücher,
4853,Solanum,chacoense,"Ruiz Leal, A",21203,,MERL,Tucumán,Unknown,San Miguel de Tucumán,0 m,30-Nov-60,26°46'S,65°19'W,Argentina,Ruiz Leal,fr
5163,Solanum,chacoense,"Hawkes, JG",6441,"Hjerting, JP; Avilés, I",K,Cochabamba,Campero,"Road branching westwards at 17 km from Aiquile towards Sucre, 3.5 km along road, near large ruined building",2150 m,22-Feb-80,"18°15'60""S","65°13'60""W",Bolivia,Hawkes et al.,fl
5171,Solanum,chacoense,"Spooner, DM",6771,"Willman García, F",BOLV,"Cochabamba, incorrectly La Paz",Chapare,"Locotal, 88.2 km E and N of Cochabamba (by road marker on side of building), road to Villa Tunari, then ca 2 km W of road, upstream of Río Ronco, along the newly cut path for the water line project, 1:250,000-scale map SE 20-5",1850 m,05-Apr-93,"17°10'60""S",65°48'W,Bolivia,Spooner & Willman García,
5186,Solanum,chacoense,"Buchtien, O",617,,"BM, K, SUNIV",La Paz,Nor Yungas,Milluguaya,1300 m,01-Jul-17,16°21'S,67°37'W,Bolivia,Buchtien,
5187,Solanum,chacoense,"van den Berg, RG",603,"Spooner, DM; Ugarte, ML","BOLV, PTIS, WAG",La Paz,Nor Yungas,"Near Yolosa, ca 8 km south of Coroico, from intersection of roads to Yolosa and Coroico-Caranavi road, go 0.25 km towards Yolosa, then turn left up hill for 1 km, banana plantation on right, 1:250,000-scale map SE 19-3",1320 m,05-Jan-94,"16°14'38""S","67°44'5""W",Bolivia,van den Berg et al.,
5162,Solanum,chacoense,"Ochoa, CM",12026,,CUZ,Santa Cruz,Valle Grande,Playa Grande following route of Quebrada Seca toward Ariruma,1800 m,24-Mar-78,"18°17'54""S","64°15'50""W",Bolivia,Ochoa,fr
5156,Solanum,chacoense,"Ochoa, CM",15598,,US,Santa Cruz,Valle Grande,"Near El Tajo, about 1 km N of Quebrada Seca on road to Comarapa",1800 m,01-Apr-84,18°30'S,64°10'W,Bolivia,Ochoa,
5157,Solanum,chacoense,"Vargas, IG",89,,"MO, NY",Santa Cruz,Valle Grande,Chaquilagunilla,2080 m,06-Feb-89,18°30'S,"64°4'60""W",Bolivia,Vargas,
5118,Solanum,chacoense,"Hondelmann, W",181,"Astley, D; Moreira, A",K,Tarija,Arce,59.5 km from Bermejo on road to Tarija,720 m,29-Mar-80,22°10'S,"64°19'60""W",Bolivia,Hondelmann et al.,fl
